0,1,0,0,1,0,0,0,0,0
0.066667,1,0.4,0.4,0.99933,0,0,0,0,0
0.13333,1,0.8,0.8,0.99867,0,0,0,0,0
0.2,1,1.2,1.2,0.998,0,0,0,0,0
0.26667,1,1.6,1.6,0.99733,0,0,0,0,0
0.33333,1,2,2,0.99667,0,0,0,0,0
0.4,1,2.4,2.4,0.996,0,0,0,0,0
0.46667,1,2.8,2.8,0.99533,0,0,0,0,0
0.53333,1,3.2,3.2,0.99467,0,0,0,0,0
0.6,1,3.6,3.6,0.994,0,0,0,0,0
0.66667,1,4,4,0.99333,0,0,0,0,0
0.73333,1,4.4,4.4,0.99267,0,0,0,0,0
0.8,1,4.8,4.8,0.992,0,0,0,0,0
0.86667,1,5.2,5.2,0.99133,0,0,0,0,0
0.93333,1,5.6,5.6,0.99067,0,0,0,0,0
1,1,6,6,0.99,0,0,0,0,0
1.0667,1,6.4,6.4,0.98933,0,0,0,0,0
1.1333,1,6.8,6.8,0.98867,0,0,0,0,0
1.2,1,7.2,7.2,0.988,0,0,0,0,0
1.2667,1,7.6,7.6,0.98733,0,0,0,0,0
1.3333,1,8,8,0.98667,0,0,0,0,0
1.4,1,8.4,8.4,0.986,0,0,0,0,0
1.4667,1,8.8,8.8,0.98533,0,0,0,0,0
1.5333,1,9.2,9.2,0.98467,0,0,0,0,0
1.6,1,9.6,9.6,0.984,0,0,0,0,0
1.6667,1,10,10,0.98333,0,0,0,0,0
1.7333,1,10.4,10.4,0.98267,0,0,0,0,0
1.8,1,10.8,10.8,0.982,0,0,0,0,0
1.8667,1,11.2,11.2,0.98133,0,0,0,0,0
1.9333,1,11.6,11.6,0.98067,0,0,0,0,0
2,1,12,12,0.98,0,0,0,0,0
2.0667,1,12.4,12.4,0.97933,0,0,0,0,0
2.1333,1,12.8,12.8,0.97867,0,0,0,0,0
2.2,1,13.2,13.2,0.978,0,0,0,0,0
2.2667,1,13.6,13.6,0.97733,0,0,0,0,0
2.3333,1,14,14,0.97667,0,0,0,0,0
2.4,1,14.4,14.4,0.976,0,0,0,0,0
2.4667,1,14.8,14.8,0.97533,0,0,0,0,0
2.5333,1,15.2,15.2,0.97467,0,0,0,0,0
2.6,1,15.6,15.6,0.974,0,0,0,0,0
2.6667,1,16,16,0.97333,0,0,0,0,0
2.7333,1,16.4,16.4,0.97267,0,0,0,0,0
2.8,1,16.8,16.8,0.972,0,0,0,0,0
2.8667,1,17.2,17.2,0.97133,0,0,0,0,0
2.9333,1,17.6,17.6,0.97067,0,0,0,0,0
3,1,18,18,0.97,0,0,0,0,0
3.0667,1,18.4,18.4,0.96933,0,0,0,0,0
3.1333,1,18.8,18.8,0.96867,0,0,0,0,0
3.2,1,19.2,19.2,0.968,0,0,0,0,0
3.2667,1,19.6,19.6,0.96733,0,0,0,0,0
3.3333,1,20,20,0.96667,0,0,0,0,0
3.4,1,20.4,20.4,0.966,0,0,0,0,0
3.4667,1,20.8,20.8,0.96533,0,0,0,0,0
3.5333,1,21.2,21.2,0.96467,0,0,0,0,0
3.6,1,21.6,21.6,0.964,0,0,0,0,0
3.6667,1,22,22,0.96333,0,0,0,0,0
3.7333,1,22.4,22.4,0.96267,0,0,0,0,0
3.8,1,22.8,22.8,0.962,0,0,0,0,0
3.8667,1,23.2,23.2,0.96133,0,0,0,0,0
3.9333,1,23.6,23.6,0.96067,0,0,0,0,0
4,1,24,24,0.96,0,0,0,0,0
4.0667,1,24.4,24.4,0.95933,0,0,0,0,0
4.1333,1,24.8,24.8,0.95867,0,0,0,0,0
4.2,1,25.2,25.2,0.958,0,0,0,0,0
4.2667,1,25.6,25.6,0.95733,0,0,0,0,0
4.3333,1,26,26,0.95667,0,0,0,0,0
4.4,1,26.4,26.4,0.956,0,0,0,0,0
4.4667,1,26.8,26.8,0.95533,0,0,0,0,0
4.5333,1,27.2,27.2,0.95467,0,0,0,0,0
4.6,1,27.6,27.6,0.954,0,0,0,0,0
4.6667,1,28,28,0.95333,0,0,0,0,0
4.7333,1,28.4,28.4,0.95267,0,0,0,0,0
4.8,1,28.8,28.8,0.952,0,0,0,0,0
4.8667,1,29.2,29.2,0.95133,0,0,0,0,0
4.9333,1,29.6,29.6,0.95067,0,0,0,0,0
