0,1,0,0,1,0,0,0,0,0
0.066667,1,0.0010871,0.0008026,1,0,0.24335,-0.098079,0.021583,0.0088434
0.13333,1,0.008121,-0.003273,1.0007,0.00029511,0.15771,-0.094906,0.015551,0.039404
0.2,1,0.0093166,0.0058143,1.001,-0.018273,0.087475,-0.081091,0.010442,0.060913
0.26667,1,0.0097624,-0.007574,1.0006,-0.027114,0.043609,-0.029134,0.0067898,0.064312
0.33333,1,-0.0033073,-0.014398,1.0007,0.03571,0.033909,0.15391,0.0045049,0.043047
0.4,1,0.0029757,-0.011236,1,-0.018665,0.078795,0.71729,0.002902,-0.0039852
0.46667,1,-0.0032718,0.0042547,1.0009,0.018595,0.25171,2.1551,0.0010091,-0.072646
0.53333,1,0.013777,0.0019021,1.0013,0.0069607,0.74595,5.1798,-0.0019819,-0.15553
0.6,1,0.013463,-0.015147,1.0011,-0.024751,1.9428,10.464,-0.0063393,-0.24054
0.66667,1,0.0064829,-0.011829,1.0007,-0.043024,4.4147,18.172,-0.01165,-0.30648
0.73333,1,-0.0050295,-0.01123,1.0004,0.061671,8.7787,27.531,-0.016951,-0.3252
0.8,1,0.0025573,0.0087889,1.0007,0.014151,15.372,36.812,-0.021096,-0.27882
0.86667,1,0.040345,0.94734,0.9999,-0.17071,23.872,43.913,-0.023257,-0.18333
0.93333,1,0.25257,3.6352,0.99888,0.0056773,33.133,47.305,-0.02339,-0.094826
1,1,0.83131,4.1818,0.99739,-0.04014,41.465,46.772,-0.022398,-0.082192
1.0667,1,1.9279,5.0808,0.99869,-0.044583,47.314,43.464,-0.021804,-0.1798
1.1333,1,4.1571,5.1971,0.99824,0.066334,49.968,39.227,-0.023019,-0.35695
1.2,1,5.0357,5.7469,0.99851,-0.028904,49.825,35.694,-0.026614,-0.53171
1.2667,1,5.1031,6.1083,0.99712,-0.063286,48.047,33.692,-0.032102,-0.62043
1.3333,1,5.1751,6.7783,0.99745,-0.12555,45.903,33.216,-0.038449,-0.58435
1.4,1,6.9554,7.2202,0.99679,-0.10187,44.249,33.801,-0.044953,-0.43971
1.4667,1,7.5752,8.0451,0.99484,-0.026228,43.421,34.941,-0.05179,-0.23061
1.5333,1,7.8519,8.2549,0.99249,-0.11823,43.414,36.309,-0.059654,0.0066959
1.6,1,8.706,9.0835,0.99507,-0.11549,44.048,37.77,-0.068702,0.25774
1.6667,1,9.2959,9.8441,0.9934,-0.060309,45.01,39.279,-0.077673,0.51494
1.7333,1,10.167,10.156,0.99288,-0.070894,45.85,40.793,-0.084138,0.75174
1.8,1,10.819,11.19,0.98687,-0.092877,46.12,42.23,-0.08588,0.91202
1.8667,1,11.891,11.869,0.98691,-0.086727,45.609,43.492,-0.082423,0.92891
1.9333,1,12.921,12.115,0.98473,0.094687,44.514,44.535,-0.075425,0.76511
2,1,13.691,13.737,0.9844,-0.017725,43.332,45.407,-0.067595,0.4481
2.0667,1,13.905,14.188,0.98536,0.041255,42.556,46.237,-0.060978,0.071883
2.1333,1,14.145,14.699,0.98231,0.092968,42.394,47.128,-0.055942,-0.24375
2.2,1,15.321,15.261,0.98307,-0.052009,42.749,48.051,-0.051555,-0.41493
2.2667,1,16.364,16.937,0.97991,-0.081438,43.424,48.823,-0.046927,-0.43537
2.3333,1,17.168,16.955,0.98102,-0.045602,44.315,49.218,-0.042417,-0.36787
2.4,1,17.263,17.909,0.97771,-0.017131,45.404,49.137,-0.039847,-0.29196
2.4667,1,18.037,19.758,0.97966,-0.010759,46.566,48.701,-0.041629,-0.24788
2.5333,1,19.09,19.728,0.98061,0.0099196,47.433,48.183,-0.049329,-0.21881
2.6,1,20.005,19.953,0.979,-0.10335,47.509,47.833,-0.062447,-0.16062
2.6667,1,20.735,21.79,0.9756,-0.014306,46.479,47.724,-0.078032,-0.049381
2.7333,1,21.731,22.11,0.97795,-0.11075,44.499,47.736,-0.091447,0.095669
2.8,1,22.837,22.651,0.9774,-0.061641,42.185,47.644,-0.098105,0.23144
2.8667,1,23.174,23.929,0.96686,-0.008847,40.306,47.235,-0.095449,0.33271
2.9333,1,23.177,24.874,0.96802,0.029153,39.362,46.33,-0.084108,0.4176
3,1,23.823,25.053,0.96838,-0.051448,39.305,44.749,-0.067553,0.53341
3.0667,1,24.956,26.058,0.96709,-0.074471,39.553,42.273,-0.050443,0.71309
3.1333,1,25.887,26.996,0.96674,0.049408,39.223,38.696,-0.036644,0.93684
3.2,1,25.977,27.834,0.96595,-0.088688,37.465,33.948,-0.027915,1.1295
3.2667,1,26.777,28.026,0.96689,0.069415,33.782,28.213,-0.023709,1.1979
