0,1,0,0,1,0,0,0,0,0
0.066667,1,0,1.6667,1,0,0,25,0,0
0.13333,1,0,3.3333,1,0,0,25,0,0
0.2,1,0,5,1,0,0,25,0,0
0.26667,1,0,6.6667,1,0,0,25,0,0
0.33333,1,0,8.3333,1,0,0,25,0,0
0.4,1,0,10,1,0,0,25,0,0
0.46667,1,0,11.667,1,0,0,25,0,0
0.53333,1,0,13.333,1,0,0,25,0,0
0.6,1,0,15,1,0,0,25,0,0
0.66667,1,0,16.667,1,0,0,25,0,0
0.73333,1,0,18.333,1,0,0,25,0,0
0.8,1,0,20,1,0,0,25,0,0
0.86667,1,0,21.667,1,0,0,25,0,0
0.93333,1,0,23.333,1,0,0,25,0,0
1,1,0,25,1,0,0,25,0,0
1.0667,1,0,26.667,1,0,0,25,0,0
1.1333,1,0,28.333,1,0,0,25,0,0
1.2,1,0,30,1,0,0,25,0,0
1.2667,1,0,31.667,1,0,0,25,0,0
1.3333,1,0,33.333,1,0,0,25,0,0
1.4,1,0,35,1,0,0,25,0,0
1.4667,1,0,36.667,1,0,0,25,0,0
1.5333,1,0,38.333,1,0,0,25,0,0
1.6,1,0,40,1,0,0,25,0,0
1.6667,1,0,41.667,1,0,0,25,0,0
1.7333,1,0,43.333,1,0,0,25,0,0
1.8,1,0,45,1,0,0,25,0,0
1.8667,1,0,46.667,1,0,0,25,0,0
1.9333,1,0,48.333,1,0,0,25,0,0
2,1,0,50,1,0,0,0,0,0
2.0667,1,0,49.891,1,0,-0,-24.167,-0,-0
2.1333,1,0,49.676,1,0,-0,-23.333,-0,-0
2.2,1,0,49.359,1,0,-0,-22.5,-0,-0
2.2667,1,0,48.944,1,0,-0,-21.667,-0,-0
2.3333,1,0,48.435,1,0,-0,-20.833,-0,-0
2.4,1,0,47.835,1,0,-0,-20,-0,-0
2.4667,1,0,47.148,1,0,-0,-19.167,-0,-0
2.5333,1,0,46.378,1,0,-0,-18.333,-0,-0
2.6,1,0,45.528,1,0,-0,-17.5,-0,-0
2.6667,1,0,44.602,1,0,-0,-16.667,-0,-0
2.7333,1,0,43.604,1,0,-0,-15.833,-0,-0
2.8,1,0,42.537,1,0,-0,-15,-0,-0
2.8667,1,0,41.406,1,0,-0,-14.167,-0,-0
2.9333,1,0,40.213,1,0,-0,-13.333,-0,-0
3,1,0,38.963,1,0,-0,-12.5,-0,-0
3.0667,1,0,37.659,1,0,-0,-11.667,-0,-0
3.1333,1,0,36.306,1,0,-0,-10.833,-0,-0
3.2,1,0,34.906,1,0,-0,-10,-0,-0
3.2667,1,0,33.463,1,0,-0,-9.1667,-0,-0
3.3333,1,0,31.981,1,0,-0,-8.3333,-0,-0
3.4,1,0,30.465,1,0,-0,-7.5,-0,-0
3.4667,1,0,28.917,1,0,-0,-6.6667,-0,-0
3.5333,1,0,27.341,1,0,-0,-5.8333,-0,-0
3.6,1,0,25.741,1,0,-0,-5,-0,-0
3.6667,1,0,24.12,1,0,-0,-4.1667,-0,-0
3.7333,1,0,22.483,1,0,-0,-3.3333,-0,-0
3.8,1,0,20.833,1,0,-0,-2.5,-0,-0
3.8667,1,0,19.174,1,0,-0,-1.6667,-0,-0
3.9333,1,0,17.509,1,0,-0,-0.83333,-0,-0
4,1,0,15.843,1,0,0,0,0,0
4.0667,1,0,14.178,1,0,0,0.83333,0,0
4.1333,1,0,12.519,1,0,0,1.6667,0,0
4.2,1,0,10.869,1,0,0,2.5,0,0
4.2667,1,0,9.2315,1,0,0,3.3333,0,0
4.3333,1,0,7.6111,1,0,0,4.1667,0,0
4.4,1,0,6.0111,1,0,0,5,0,0
4.4667,1,0,4.4352,1,0,0,5.8333,0,0
4.5333,1,0,2.887,1,0,0,6.6667,0,0
4.6,1,0,1.3704,1,0,0,7.5,0,0
4.6667,1,0,-0.11111,1,0,0,8.3333,0,0
4.7333,1,0,-1.5537,1,0,0,9.1667,0,0
4.8,1,0,-2.9537,1,0,0,10,0,0
4.8667,1,0,-4.3074,1,0,0,10.833,0,0
4.9333,1,0,-5.6111,1,0,0,11.667,0,0
5,1,0,-6.8611,1,0,0,12.5,0,0
5.0667,1,0,-8.0537,1,0,0,13.333,0,0
5.1333,1,0,-9.1852,1,0,0,14.167,0,0
5.2,1,0,-10.252,1,0,0,15,0,0
5.2667,1,0,-11.25,1,0,0,15.833,0,0
5.3333,1,0,-12.176,1,0,0,16.667,0,0
5.4,1,0,-13.026,1,0,0,17.5,0,0
5.4667,1,0,-13.796,1,0,0,18.333,0,0
5.5333,1,0,-14.483,1,0,0,19.167,0,0
5.6,1,0,-15.083,1,0,0,20,0,0
5.6667,1,0,-15.593,1,0,0,20.833,0,0
5.7333,1,0,-16.007,1,0,0,21.667,0,0
5.8,1,0,-16.324,1,0,0,22.5,0,0
5.8667,1,0,-16.539,1,0,0,23.333,0,0
5.9333,1,0,-16.648,1,0,0,24.167,0,0
6,1,0,0,0,0,0,0,0,0
6.0667,1,0,0,0,0,0,0,0,0
6.1333,1,0,0,0,0,0,0,0,0
6.2,1,0,0,0,0,0,0,0,0
6.2667,1,0,0,0,0,0,0,0,0
6.3333,1,0,0,0,0,0,0,0,0
6.4,1,0,0,0,0,0,0,0,0
6.4667,1,0,0,0,0,0,0,0,0
6.5333,1,0,0,0,0,0,0,0,0
6.6,1,0,0,0,0,0,0,0,0
