0.066667,1,7.2449e-05,0.00027819,1,0,-0.35303,0.25619,0.00246,0.84726
0.13333,1,-0.011781,0.0085494,1.0001,0.028274,-1.6999,2.7877,-0.00083648,0.27074
0.2,1,-0.0057784,-0.0042738,1.0002,0.029739,-3.8845,6.3946,-0.0044108,-0.40021
0.26667,1,-0.012853,0.004987,0.99974,0.02861,-7.7032,11.764,-0.0082528,-1.2611
0.33333,1,-0.0081862,0.0108,1.0005,-0.012016,-13.744,18.851,-0.011967,-2.3927
0.4,1,-0.04358,0.02775,0.99956,-0.017479,-22.083,26.725,-0.014937,-3.825
0.46667,1,-0.183,0.35741,0.99912,0.017223,-31.991,33.78,-0.016675,-5.4999
0.53333,1,-0.88249,1.8754,0.9981,-0.17182,-41.931,38.329,-0.017154,-7.259
0.6,1,-1.3679,3.0809,0.99913,-0.33585,-50.003,39.33,-0.016925,-8.8758
0.66667,1,-3.1671,3.9574,0.99808,-0.43461,-54.727,36.845,-0.016901,-10.129
0.73333,1,-5.1675,4.3127,0.99716,-0.72849,-55.742,31.982,-0.017867,-10.885
0.8,1,-6.0552,5.0581,0.99902,-1.101,-53.972,26.389,-0.019946,-11.149
0.86667,1,-6.0831,4.8515,0.99699,-1.0793,-51.151,21.607,-0.022397,-11.057
0.93333,1,-6.753,5.0324,0.99789,-1.3452,-49,18.62,-0.02403,-10.811
1,1,-7.7996,5.7345,0.99703,-1.5738,-48.551,17.695,-0.024093,-10.593
1.0667,1,-8.2419,5.2547,0.99452,-1.5645,-49.904,18.493,-0.023026,-10.494
1.1333,1,-9.1875,5.7989,0.99482,-1.8042,-52.392,20.309,-0.022333,-10.494
1.2,1,-10.034,6.0921,0.99517,-2.1032,-54.948,22.364,-0.023502,-10.488
1.2667,1,-10.931,6.8529,0.99709,-2.0477,-56.528,24.07,-0.026734,-10.362
1.3333,1,-12.016,7.1845,0.99566,-2.4165,-56.513,25.187,-0.030618,-10.061
1.4,1,-13.678,7.8343,0.99431,-2.712,-55.001,25.814,-0.033136,-9.6411
1.4667,1,-14.702,7.8898,0.99173,-2.6054,-52.798,26.24,-0.033225,-9.2543
1.5333,1,-15.046,8.2853,0.99118,-2.8965,-51.043,26.747,-0.031609,-9.0818
1.6,1,-15.3,9.1503,0.99326,-2.9901,-50.61,27.464,-0.030264,-9.2334
1.6667,1,-16.242,9.2041,0.99234,-3.0128,-51.653,28.332,-0.031002,-9.6727
1.7333,1,-17.236,9.928,0.99267,-3.275,-53.588,29.152,-0.034253,-10.218
1.8,1,-18.086,10.113,0.98885,-3.2339,-55.502,29.71,-0.03879,-10.625
1.8667,1,-19.237,10.797,0.99236,-3.9095,-56.692,29.901,-0.042421,-10.712
1.9333,1,-20.765,11.835,0.98901,-3.8909,-56.982,29.783,-0.043179,-10.447
2,1,-21.182,11.963,0.98865,-3.99,-56.649,29.521,-0.04041,-9.9556
2.0667,1,-21.991,12.058,0.98641,-4.2662,-56.111,29.239,-0.035236,-9.4506
2.1333,1,-23.014,12.879,0.98455,-4.3189,-55.612,28.948,-0.030074,-9.1354
2.2,1,-24.042,13.127,0.98947,-4.4393,-55.136,28.596,-0.027381,-9.1216
2.2667,1,-24.932,14.061,0.98634,-4.6591,-54.535,28.202,-0.028314,-9.3902
